,UNIT,Dayofweek,Hour,ENTRIESn_hourly
10279,R225,5,14.0,144.0
10280,R225,5,16.0,3115.0
10281,R225,5,20.0,3618.0
10282,R225,6,0.0,1524.0
10283,R225,6,4.0,294.0
10284,R225,6,8.0,88.0
10285,R225,6,12.0,1252.0
10286,R225,6,14.0,71.0
10287,R225,6,16.0,2968.0
10288,R225,6,20.0,3730.0
10289,R226,0,0.0,1276.0
10290,R226,0,4.0,285.0
10291,R226,0,8.0,1958.0
10292,R226,0,11.0,1148.0
10293,R226,0,12.0,13998.0
10294,R226,0,13.0,94.0
10295,R226,0,16.0,3619.0
10296,R226,0,20.0,3509.0
10297,R226,1,0.0,1630.0
10298,R226,1,4.0,200.0
10299,R226,1,8.0,6754.0
10300,R226,1,12.0,9682.0
10301,R226,1,16.0,3751.0
10302,R226,1,20.0,2965.0
10303,R226,2,0.0,1162.0
10304,R226,2,4.0,186.0
10305,R226,2,8.0,2090.0
10306,R226,2,12.0,14472.0
10307,R226,2,16.0,3666.0
10308,R226,2,20.0,2873.0
10309,R226,3,0.0,1090.0
10310,R226,3,4.0,223.0
10311,R226,3,8.0,1781.0
10312,R226,3,11.0,1220.0
10313,R226,3,12.0,13171.0
10314,R226,3,16.0,3478.0
10315,R226,3,20.0,3272.0
10316,R226,4,0.0,1198.0
10317,R226,4,4.0,647.0
10318,R226,4,8.0,1348.0
10319,R226,4,12.0,12988.0
10320,R226,4,16.0,5378.0
10321,R226,4,20.0,3526.0
10322,R226,5,0.0,1579.0
10323,R226,5,4.0,251.0
10324,R226,5,12.0,4354.0
10325,R226,5,16.0,2925.0
10326,R226,5,20.0,2210.0
10327,R226,6,0.0,1468.0
10328,R226,6,4.0,379.0
10329,R226,6,8.0,222.0
10330,R226,6,12.0,3017.0
10331,R226,6,16.0,2248.0
10332,R226,6,20.0,1950.0
10333,R227,0,0.0,1567.0
10334,R227,0,4.0,199.0
10335,R227,0,8.0,1247.0
10336,R227,0,12.0,6529.0
10337,R227,0,16.0,7634.0
10338,R227,0,20.0,17005.0
10339,R227,1,0.0,2270.0
10340,R227,1,4.0,713.0
10341,R227,1,8.0,1278.0
10342,R227,1,12.0,5622.0
10343,R227,1,16.0,6170.0
10344,R227,1,20.0,16255.0
10345,R227,2,0.0,4797.0
10346,R227,2,4.0,357.0
10347,R227,2,8.0,973.0
10348,R227,2,12.0,6669.0
10349,R227,2,16.0,7272.0
10350,R227,2,20.0,16299.0
10351,R227,3,0.0,2384.0
10352,R227,3,4.0,345.0
10353,R227,3,8.0,702.0
10354,R227,3,12.0,6640.0
10355,R227,3,16.0,7702.0
10356,R227,3,20.0,16915.0
10357,R227,4,0.0,2586.0
10358,R227,4,4.0,464.0
10359,R227,4,8.0,815.0
10360,R227,4,12.0,6154.0
10361,R227,4,16.0,8746.0
10362,R227,4,20.0,14449.0
10363,R227,5,0.0,2529.0
10364,R227,5,4.0,464.0
10365,R227,5,8.0,380.0
10366,R227,5,12.0,3629.0
10367,R227,5,16.0,6930.0
10368,R227,5,20.0,6439.0
10369,R227,6,0.0,2211.0
10370,R227,6,4.0,406.0
10371,R227,6,8.0,76.0
10372,R227,6,12.0,3232.0
10373,R227,6,16.0,5707.0
10374,R227,6,20.0,5100.0
10375,R228,0,0.0,1759.0
10376,R228,0,4.0,221.0
10377,R228,0,7.0,707.0
10378,R228,0,8.0,2825.0
10379,R228,0,12.0,12434.0
10380,R228,0,16.0,9102.0
10381,R228,0,20.0,8074.0
10382,R228,1,0.0,1696.0
10383,R228,1,4.0,454.0
10384,R228,1,6.0,423.0
10385,R228,1,7.0,41.0
10386,R228,1,8.0,2900.0
10387,R228,1,12.0,12500.0
10388,R228,1,13.0,227.0
10389,R228,1,14.0,1170.0
10390,R228,1,16.0,4262.0
10391,R228,1,20.0,7286.0
10392,R228,2,0.0,3280.0
10393,R228,2,4.0,328.0
10394,R228,2,7.0,752.0
10395,R228,2,8.0,3902.0
10396,R228,2,12.0,10352.0
10397,R228,2,16.0,5497.0
10398,R228,2,20.0,6249.0
10399,R228,3,0.0,3080.0
10400,R228,3,4.0,2085.0
10401,R228,3,8.0,3989.0
10402,R228,3,11.0,510.0
10403,R228,3,12.0,10128.0
10404,R228,3,16.0,6780.0
10405,R228,3,20.0,5089.0
10406,R228,4,0.0,2857.0
10407,R228,4,4.0,1118.0
10408,R228,4,8.0,514.0
10409,R228,4,10.0,330.0
10410,R228,4,12.0,10043.0
10411,R228,4,16.0,5973.0
10412,R228,4,20.0,4098.0
10413,R228,5,0.0,11229.0
10414,R228,5,4.0,213.0
10415,R228,5,8.0,1114.0
10416,R228,5,12.0,4743.0
10417,R228,5,16.0,3864.0
10418,R228,5,20.0,2835.0
10419,R228,6,0.0,1459.0
10420,R228,6,4.0,270.0
10421,R228,6,8.0,470.0
10422,R228,6,12.0,5935.0
10423,R228,6,16.0,5407.0
10424,R228,6,20.0,4163.0
10425,R229,0,0.0,835.0
10426,R229,0,4.0,87.0
10427,R229,0,8.0,1129.0
10428,R229,0,12.0,6949.0
10429,R229,0,16.0,7872.0
10430,R229,0,20.0,4637.0
10431,R229,1,0.0,842.0
10432,R229,1,4.0,74.0
10433,R229,1,8.0,1862.0
10434,R229,1,12.0,5528.0
10435,R229,1,16.0,7394.0
10436,R229,1,20.0,4039.0
10437,R229,2,0.0,779.0
10438,R229,2,4.0,63.0
10439,R229,2,8.0,321.0
10440,R229,2,12.0,7028.0
10441,R229,2,16.0,5613.0
10442,R229,2,20.0,3966.0
10443,R229,3,0.0,3025.0
10444,R229,3,4.0,82.0
10445,R229,3,8.0,279.0
10446,R229,3,12.0,7318.0
10447,R229,3,14.0,183.0
10448,R229,3,16.0,5850.0
10449,R229,3,20.0,4772.0
10450,R229,4,0.0,1959.0
10451,R229,4,4.0,131.0
10452,R229,4,8.0,443.0
10453,R229,4,12.0,5477.0
10454,R229,4,16.0,9030.0
10455,R229,4,20.0,3268.0
10456,R229,5,0.0,846.0
10457,R229,5,4.0,80.0
10458,R229,5,8.0,193.0
10459,R229,5,12.0,2319.0
10460,R229,5,16.0,1829.0
10461,R229,5,20.0,1257.0
10462,R229,6,0.0,668.0
10463,R229,6,4.0,140.0
10464,R229,6,8.0,21.0
10465,R229,6,12.0,2772.0
10466,R229,6,16.0,2633.0
10467,R229,6,20.0,1893.0
10468,R230,0,0.0,979.0
10469,R230,0,4.0,124.0
10470,R230,0,8.0,1145.0
10471,R230,0,12.0,12062.0
10472,R230,0,16.0,2535.0
10473,R230,0,20.0,2592.0
10474,R230,1,0.0,619.0
10475,R230,1,4.0,76.0
10476,R230,1,5.0,17.0
10477,R230,1,8.0,2710.0
10478,R230,1,12.0,5744.0
10479,R230,1,16.0,5118.0
10480,R230,1,20.0,3775.0
10481,R230,2,0.0,662.0
10482,R230,2,4.0,71.0
10483,R230,2,8.0,676.0
10484,R230,2,12.0,11766.0
10485,R230,2,16.0,2214.0
10486,R230,2,20.0,1943.0
10487,R230,3,0.0,624.0
10488,R230,3,4.0,434.0
10489,R230,3,7.0,25.0
10490,R230,3,8.0,1604.0
10491,R230,3,12.0,9239.0
10492,R230,3,16.0,4444.0
10493,R230,3,20.0,2256.0
10494,R230,4,0.0,671.0
10495,R230,4,4.0,145.0
10496,R230,4,8.0,1266.0
10497,R230,4,12.0,9266.0
10498,R230,4,16.0,3930.0
10499,R230,4,20.0,2198.0
10500,R230,5,0.0,860.0
10501,R230,5,4.0,128.0
10502,R230,5,8.0,153.0
10503,R230,5,11.0,493.0
10504,R230,5,12.0,3866.0
10505,R230,5,16.0,2129.0
10506,R230,5,20.0,1526.0
10507,R230,6,0.0,742.0
10508,R230,6,4.0,154.0
10509,R230,6,8.0,348.0
10510,R230,6,12.0,3947.0
10511,R230,6,13.0,60.0
10512,R230,6,14.0,87.0
10513,R230,6,15.0,135.0
10514,R230,6,16.0,2033.0
10515,R230,6,20.0,1327.0
10516,R231,0,0.0,2861.0
10517,R231,0,4.0,549.0
10518,R231,0,8.0,1827.0
10519,R231,0,12.0,14478.0
10520,R231,0,16.0,5002.0
10521,R231,0,20.0,5942.0
10522,R231,1,0.0,2063.0
10523,R231,1,4.0,706.0
10524,R231,1,8.0,2981.0
10525,R231,1,12.0,13120.0
10526,R231,1,16.0,4428.0
10527,R231,1,20.0,5438.0
10528,R231,2,0.0,2465.0
10529,R231,2,4.0,912.0
10530,R231,2,8.0,1500.0
10531,R231,2,12.0,14665.0
10532,R231,2,16.0,3945.0
10533,R231,2,20.0,5023.0
10534,R231,3,0.0,2509.0
10535,R231,3,4.0,1856.0
10536,R231,3,8.0,1432.0
10537,R231,3,9.0,43.0
10538,R231,3,10.0,165.0
10539,R231,3,12.0,11379.0
10540,R231,3,16.0,4279.0
10541,R231,3,20.0,8599.0
10542,R231,4,0.0,3126.0
10543,R231,4,4.0,523.0
10544,R231,4,8.0,962.0
10545,R231,4,11.0,3369.0
10546,R231,4,12.0,10399.0
10547,R231,4,16.0,4208.0
10548,R231,4,20.0,6187.0
10549,R231,5,0.0,3052.0
10550,R231,5,4.0,1195.0
10551,R231,5,8.0,77.0
10552,R231,5,12.0,4294.0
10553,R231,5,16.0,4829.0
10554,R231,5,20.0,4633.0
10555,R231,6,0.0,3350.0
10556,R231,6,4.0,1483.0
10557,R231,6,8.0,239.0
10558,R231,6,12.0,4002.0
10559,R231,6,16.0,5393.0
10560,R231,6,20.0,4905.0
10561,R232,0,0.0,1928.0
10562,R232,0,4.0,326.0
10563,R232,0,7.0,83.0
10564,R232,0,8.0,2611.0
10565,R232,0,11.0,1663.0
10566,R232,0,12.0,12375.0
10567,R232,0,16.0,5621.0
10568,R232,0,20.0,5917.0
10569,R232,1,0.0,3476.0
10570,R232,1,4.0,219.0
10571,R232,1,7.0,187.0
10572,R232,1,8.0,5523.0
10573,R232,1,12.0,11498.0
10574,R232,1,16.0,5162.0
10575,R232,1,20.0,5977.0
10576,R232,2,0.0,1656.0
10577,R232,2,4.0,226.0
10578,R232,2,8.0,356.0
10579,R232,2,12.0,16923.0
10580,R232,2,16.0,4941.0
10581,R232,2,20.0,5920.0
10582,R232,3,0.0,1668.0
10583,R232,3,4.0,229.0
10584,R232,3,8.0,5415.0
10585,R232,3,12.0,11039.0
10586,R232,3,16.0,4579.0
10587,R232,3,20.0,5504.0
10588,R232,4,0.0,3603.0
10589,R232,4,4.0,267.0
10590,R232,4,8.0,302.0
10591,R232,4,10.0,1023.0
10592,R232,4,12.0,15131.0
10593,R232,4,16.0,5522.0
10594,R232,4,20.0,6045.0
10595,R232,5,0.0,2303.0
10596,R232,5,4.0,339.0
10597,R232,5,12.0,8681.0
10598,R232,5,16.0,5347.0
10599,R232,5,20.0,4408.0
10600,R232,6,0.0,2302.0
10601,R232,6,4.0,409.0
10602,R232,6,8.0,227.0
10603,R232,6,12.0,7241.0
10604,R232,6,16.0,6384.0
10605,R232,6,20.0,4850.0
10606,R233,0,0.0,1840.0
10607,R233,0,4.0,304.0
10608,R233,0,8.0,1335.0
10609,R233,0,12.0,14371.0
10610,R233,0,13.0,160.0
10611,R233,0,14.0,630.0
10612,R233,0,16.0,4086.0
10613,R233,0,20.0,8255.0
10614,R233,1,0.0,2144.0
10615,R233,1,4.0,222.0
10616,R233,1,5.0,57.0
10617,R233,1,8.0,6461.0
10618,R233,1,12.0,10297.0
10619,R233,1,16.0,5710.0
10620,R233,1,20.0,6415.0
10621,R233,2,0.0,2056.0
10622,R233,2,4.0,233.0
10623,R233,2,8.0,818.0
10624,R233,2,12.0,15903.0
10625,R233,2,16.0,5659.0
10626,R233,2,20.0,6240.0
10627,R233,3,0.0,2091.0
10628,R233,3,4.0,258.0
10629,R233,3,12.0,16616.0
10630,R233,3,16.0,5812.0
10631,R233,3,20.0,6629.0
10632,R233,4,0.0,2177.0
10633,R233,4,4.0,293.0
10634,R233,4,12.0,16084.0
10635,R233,4,16.0,5983.0
10636,R233,4,20.0,6322.0
10637,R233,5,0.0,2544.0
10638,R233,5,4.0,319.0
10639,R233,5,8.0,472.0
10640,R233,5,12.0,7901.0
10641,R233,5,16.0,5590.0
10642,R233,5,20.0,4081.0
10643,R233,6,0.0,1872.0
10644,R233,6,4.0,513.0
10645,R233,6,8.0,226.0
10646,R233,6,12.0,7165.0
10647,R233,6,16.0,6075.0
10648,R233,6,20.0,4572.0
10649,R234,0,0.0,709.0
10650,R234,0,4.0,91.0
10651,R234,0,8.0,688.0
10652,R234,0,12.0,5542.0
10653,R234,0,16.0,3115.0
10654,R234,0,20.0,4140.0
10655,R234,1,0.0,828.0
10656,R234,1,4.0,91.0
10657,R234,1,8.0,1890.0
10658,R234,1,12.0,3831.0
10659,R234,1,16.0,2338.0
10660,R234,1,20.0,3615.0
10661,R234,2,0.0,850.0
10662,R234,2,4.0,72.0
10663,R234,2,8.0,443.0
10664,R234,2,12.0,5382.0
10665,R234,2,16.0,2496.0
10666,R234,2,20.0,3555.0
10667,R234,3,0.0,863.0
10668,R234,3,4.0,76.0
10669,R234,3,8.0,323.0
10670,R234,3,10.0,807.0
10671,R234,3,12.0,4274.0
10672,R234,3,16.0,2584.0
10673,R234,3,20.0,4313.0
10674,R234,4,0.0,972.0
10675,R234,4,4.0,94.0
10676,R234,4,8.0,513.0
10677,R234,4,12.0,5054.0
10678,R234,4,16.0,3087.0
10679,R234,4,20.0,2912.0
10680,R234,5,0.0,723.0
10681,R234,5,4.0,75.0
10682,R234,5,8.0,280.0
10683,R234,5,12.0,1319.0
10684,R234,5,16.0,1358.0
10685,R234,5,20.0,1203.0
10686,R234,6,0.0,541.0
10687,R234,6,4.0,123.0
10688,R234,6,12.0,2140.0
10689,R234,6,16.0,2323.0
10690,R234,6,20.0,1683.0
10691,R235,0,0.0,19679.0
10692,R235,0,4.0,6321.0
10693,R235,0,6.0,596.0
10694,R235,0,8.0,6402.0
10695,R235,0,9.0,2021.0
10696,R235,0,12.0,33132.0
10697,R235,0,16.0,18878.0
10698,R235,0,20.0,22308.0
10699,R235,1,0.0,12059.0
10700,R235,1,4.0,2450.0
10701,R235,1,8.0,3882.0
10702,R235,1,12.0,38895.0
10703,R235,1,16.0,17619.0
10704,R235,1,20.0,19299.0
10705,R235,2,0.0,11831.0
10706,R235,2,4.0,2900.0
10707,R235,2,8.0,3530.0
10708,R235,2,12.0,39257.0
10709,R235,2,16.0,17250.0
10710,R235,2,20.0,19017.0
10711,R235,3,0.0,11620.0
10712,R235,3,4.0,3467.0
10713,R235,3,8.0,3647.0
10714,R235,3,12.0,35804.0
10715,R235,3,14.0,1165.0
10716,R235,3,16.0,17614.0
10717,R235,3,20.0,20030.0
10718,R235,4,0.0,14734.0
10719,R235,4,4.0,4979.0
10720,R235,4,8.0,4775.0
10721,R235,4,11.0,1615.0
10722,R235,4,12.0,35778.0
10723,R235,4,14.0,552.0
10724,R235,4,15.0,1632.0
10725,R235,4,16.0,12755.0
10726,R235,4,20.0,18706.0
10727,R235,5,0.0,22758.0
10728,R235,5,4.0,9078.0
10729,R235,5,8.0,2330.0
10730,R235,5,12.0,15793.0
10731,R235,5,16.0,24742.0
10732,R235,5,20.0,26503.0
10733,R235,6,0.0,18218.0
10734,R235,6,4.0,12323.0
10735,R235,6,8.0,2695.0
10736,R235,6,12.0,15206.0
10737,R235,6,14.0,2566.0
10738,R235,6,16.0,24453.0
10739,R235,6,20.0,24130.0
10740,R236,0,0.0,2247.0
10741,R236,0,4.0,2009.0
10742,R236,0,8.0,6876.0
10743,R236,0,12.0,20479.0
10744,R236,0,16.0,8560.0
10745,R236,0,20.0,7503.0
10746,R236,1,0.0,4929.0
10747,R236,1,4.0,500.0
10748,R236,1,8.0,11105.0
10749,R236,1,12.0,15970.0
10750,R236,1,16.0,7136.0
10751,R236,1,20.0,7507.0
10752,R236,2,0.0,3813.0
10753,R236,2,4.0,519.0
10754,R236,2,8.0,5812.0
10755,R236,2,9.0,1044.0
10756,R236,2,10.0,105.0
10757,R236,2,12.0,19561.0
10758,R236,2,16.0,7362.0
10759,R236,2,20.0,6737.0
10760,R236,3,0.0,4447.0
10761,R236,3,4.0,444.0
10762,R236,3,8.0,3324.0
10763,R236,3,9.0,1060.0
10764,R236,3,12.0,22436.0
10765,R236,3,14.0,1281.0
10766,R236,3,16.0,6752.0
10767,R236,3,20.0,7741.0
10768,R236,4,0.0,3142.0
10769,R236,4,4.0,591.0
10770,R236,4,8.0,5432.0
10771,R236,4,12.0,20532.0
10772,R236,4,16.0,8416.0
10773,R236,4,20.0,8110.0
10774,R236,5,0.0,4049.0
10775,R236,5,4.0,606.0
10776,R236,5,8.0,1704.0
10777,R236,5,12.0,8456.0
10778,R236,5,16.0,6004.0
10779,R236,5,20.0,5144.0
10780,R236,6,0.0,3108.0
10781,R236,6,4.0,918.0
10782,R236,6,8.0,137.0
10783,R236,6,12.0,9291.0
10784,R236,6,16.0,6789.0
10785,R236,6,20.0,4407.0
10786,R237,0,0.0,1770.0
10787,R237,0,4.0,362.0
10788,R237,0,8.0,2299.0
10789,R237,0,12.0,7905.0
10790,R237,0,13.0,78.0
10791,R237,0,14.0,230.0
10792,R237,0,16.0,2864.0
10793,R237,0,20.0,4430.0
10794,R237,1,0.0,2917.0
10795,R237,1,4.0,686.0
10796,R237,1,8.0,2673.0
10797,R237,1,12.0,7398.0
10798,R237,1,16.0,3801.0
10799,R237,1,20.0,3258.0
10800,R237,2,0.0,1431.0
10801,R237,2,4.0,250.0
10802,R237,2,8.0,1662.0
10803,R237,2,12.0,8509.0
10804,R237,2,16.0,3779.0
10805,R237,2,20.0,3116.0
10806,R237,3,0.0,1479.0
10807,R237,3,4.0,258.0
10808,R237,3,8.0,453.0
10809,R237,3,12.0,9804.0
10810,R237,3,16.0,3944.0
10811,R237,3,20.0,3347.0
10812,R237,4,0.0,1573.0
10813,R237,4,4.0,272.0
10814,R237,4,8.0,688.0
10815,R237,4,12.0,9295.0
10816,R237,4,16.0,3971.0
10817,R237,4,20.0,3599.0
10818,R237,5,0.0,1781.0
10819,R237,5,4.0,390.0
10820,R237,5,8.0,370.0
10821,R237,5,12.0,5166.0
10822,R237,5,16.0,3478.0
10823,R237,5,20.0,2840.0
10824,R237,6,0.0,1875.0
10825,R237,6,4.0,432.0
10826,R237,6,8.0,588.0
10827,R237,6,12.0,4756.0
10828,R237,6,16.0,3741.0
10829,R237,6,20.0,2914.0
10830,R238,0,0.0,5701.0
10831,R238,0,4.0,1352.0
10832,R238,0,8.0,3737.0
10833,R238,0,12.0,23925.0
10834,R238,0,16.0,15254.0
10835,R238,0,18.0,550.0
10836,R238,0,20.0,16218.0
10837,R238,1,0.0,5321.0
10838,R238,1,4.0,1197.0
10839,R238,1,8.0,7522.0
10840,R238,1,12.0,18269.0
10841,R238,1,16.0,12414.0
10842,R238,1,20.0,14354.0
10843,R238,2,0.0,5913.0
10844,R238,2,4.0,1907.0
10845,R238,2,8.0,3986.0
10846,R238,2,9.0,475.0
10847,R238,2,12.0,21824.0
10848,R238,2,16.0,11134.0
10849,R238,2,20.0,12272.0
10850,R238,3,0.0,7896.0
10851,R238,3,4.0,2714.0
10852,R238,3,8.0,3174.0
10853,R238,3,12.0,19138.0
10854,R238,3,16.0,16813.0
10855,R238,3,20.0,15311.0
10856,R238,4,0.0,6718.0
10857,R238,4,4.0,1150.0
10858,R238,4,8.0,2217.0
10859,R238,4,12.0,22788.0
10860,R238,4,14.0,0.0
10861,R238,4,15.0,0.0
10862,R238,4,16.0,12464.0
10863,R238,4,18.0,519.0
10864,R238,4,20.0,13469.0
10865,R238,5,0.0,11318.0
10866,R238,5,4.0,2272.0
10867,R238,5,8.0,649.0
10868,R238,5,12.0,8101.0
10869,R238,5,16.0,9663.0
10870,R238,5,20.0,9510.0
10871,R238,6,0.0,7500.0
10872,R238,6,4.0,2872.0
10873,R238,6,8.0,813.0
10874,R238,6,12.0,7007.0
10875,R238,6,16.0,9651.0
10876,R238,6,20.0,9455.0
10877,R239,0,0.0,2212.0
10878,R239,0,4.0,579.0
10879,R239,0,6.0,23.0
10880,R239,0,8.0,3082.0
10881,R239,0,10.0,343.0
10882,R239,0,12.0,12905.0
10883,R239,0,13.0,163.0
10884,R239,0,14.0,462.0
10885,R239,0,16.0,5016.0
10886,R239,0,19.0,304.0
10887,R239,0,20.0,8111.0
10888,R239,1,0.0,3587.0
10889,R239,1,4.0,874.0
10890,R239,1,7.0,487.0
10891,R239,1,8.0,2971.0
10892,R239,1,10.0,622.0
10893,R239,1,12.0,10618.0
10894,R239,1,16.0,6109.0
10895,R239,1,17.0,404.0
10896,R239,1,19.0,148.0
10897,R239,1,20.0,6417.0
10898,R239,2,0.0,2500.0
10899,R239,2,4.0,2200.0
10900,R239,2,6.0,28.0
10901,R239,2,8.0,2831.0
10902,R239,2,10.0,331.0
10903,R239,2,12.0,10098.0
10904,R239,2,16.0,7910.0
10905,R239,2,20.0,8403.0
10906,R239,2,21.0,819.0
10907,R239,3,0.0,2576.0
10908,R239,3,4.0,709.0
10909,R239,3,8.0,3069.0
10910,R239,3,12.0,13073.0
10911,R239,3,16.0,4853.0
10912,R239,3,20.0,9041.0
10913,R239,4,0.0,2890.0
10914,R239,4,4.0,539.0
10915,R239,4,8.0,2449.0
10916,R239,4,12.0,13173.0
10917,R239,4,14.0,343.0
10918,R239,4,16.0,6043.0
10919,R239,4,20.0,7140.0
10920,R239,4,21.0,219.0
10921,R239,5,0.0,3468.0
10922,R239,5,4.0,860.0
10923,R239,5,8.0,687.0
10924,R239,5,11.0,383.0
10925,R239,5,12.0,4582.0
10926,R239,5,16.0,4942.0
10927,R239,5,17.0,293.0
10928,R239,5,19.0,132.0
10929,R239,5,20.0,4723.0
10930,R239,6,0.0,3131.0
10931,R239,6,4.0,1138.0
10932,R239,6,8.0,630.0
10933,R239,6,9.0,33.0
10934,R239,6,12.0,4581.0
10935,R239,6,16.0,5848.0
10936,R239,6,20.0,4527.0
10937,R240,0,0.0,12789.0
10938,R240,0,4.0,1625.0
10939,R240,0,8.0,2738.0
10940,R240,0,12.0,21217.0
10941,R240,0,16.0,27450.0
10942,R240,0,18.0,896.0
10943,R240,0,20.0,40540.0
10944,R240,1,0.0,12283.0
10945,R240,1,4.0,2455.0
10946,R240,1,7.0,247.0
10947,R240,1,8.0,2493.0
10948,R240,1,12.0,16076.0
10949,R240,1,16.0,21587.0
10950,R240,1,20.0,36273.0
10951,R240,2,0.0,13267.0
10952,R240,2,4.0,3623.0
10953,R240,2,8.0,2495.0
10954,R240,2,12.0,18445.0
10955,R240,2,16.0,22581.0
10956,R240,2,20.0,36470.0
10957,R240,3,0.0,11354.0
10958,R240,3,4.0,1040.0
10959,R240,3,8.0,1139.0
10960,R240,3,9.0,494.0
10961,R240,3,10.0,1044.0
10962,R240,3,11.0,1049.0
10963,R240,3,12.0,16128.0
10964,R240,3,16.0,19598.0
10965,R240,3,20.0,37014.0
10966,R240,4,0.0,16014.0
10967,R240,4,4.0,3845.0
10968,R240,4,8.0,906.0
10969,R240,4,12.0,20465.0
10970,R240,4,16.0,23977.0
10971,R240,4,20.0,39285.0
10972,R240,5,0.0,14299.0
10973,R240,5,4.0,2358.0
10974,R240,5,8.0,788.0
10975,R240,5,12.0,12264.0
10976,R240,5,16.0,22009.0
10977,R240,5,20.0,26645.0
10978,R240,6,0.0,10710.0
10979,R240,6,4.0,3132.0
10980,R240,6,8.0,829.0
10981,R240,6,12.0,11900.0
10982,R240,6,16.0,25589.0
10983,R240,6,20.0,29176.0
10984,R241,0,0.0,909.0
10985,R241,0,4.0,108.0
10986,R241,0,8.0,3334.0
10987,R241,0,12.0,3928.0
10988,R241,0,16.0,3723.0
10989,R241,0,20.0,3261.0
10990,R241,1,0.0,646.0
10991,R241,1,4.0,76.0
10992,R241,1,8.0,3569.0
10993,R241,1,12.0,3353.0
10994,R241,1,16.0,2872.0
10995,R241,1,20.0,2592.0
10996,R241,2,0.0,714.0
10997,R241,2,4.0,127.0
10998,R241,2,8.0,3477.0
10999,R241,2,9.0,93.0
11000,R241,2,12.0,3252.0
11001,R241,2,16.0,2731.0
11002,R241,2,20.0,2958.0
11003,R241,3,0.0,761.0
11004,R241,3,4.0,322.0
11005,R241,3,7.0,340.0
11006,R241,3,8.0,3008.0
11007,R241,3,9.0,110.0
11008,R241,3,10.0,0.0
11009,R241,3,12.0,3186.0
11010,R241,3,14.0,65.0
11011,R241,3,16.0,2341.0
11012,R241,3,20.0,2236.0
11013,R241,4,0.0,2076.0
11014,R241,4,4.0,86.0
11015,R241,4,8.0,3129.0
11016,R241,4,12.0,3093.0
11017,R241,4,15.0,157.0
11018,R241,4,16.0,3296.0
11019,R241,4,20.0,2618.0
11020,R241,5,0.0,1134.0
11021,R241,5,4.0,96.0
11022,R241,5,8.0,374.0
11023,R241,5,12.0,1072.0
11024,R241,5,16.0,1849.0
11025,R241,5,20.0,2366.0
11026,R241,6,0.0,935.0
11027,R241,6,4.0,189.0
11028,R241,6,8.0,316.0
11029,R241,6,12.0,1392.0
11030,R241,6,16.0,1908.0
11031,R241,6,20.0,2027.0
11032,R242,0,0.0,1028.0
11033,R242,0,4.0,186.0
11034,R242,0,8.0,2739.0
11035,R242,0,12.0,7991.0
11036,R242,0,16.0,3994.0
11037,R242,0,20.0,4340.0
11038,R242,1,0.0,1767.0
11039,R242,1,4.0,109.0
11040,R242,1,8.0,2066.0
11041,R242,1,12.0,8072.0
11042,R242,1,14.0,104.0
11043,R242,1,16.0,3290.0
11044,R242,1,20.0,3636.0
11045,R242,2,0.0,1336.0
11046,R242,2,4.0,299.0
11047,R242,2,8.0,1672.0
11048,R242,2,9.0,365.0
11049,R242,2,12.0,7621.0
11050,R242,2,16.0,3096.0
11051,R242,2,20.0,4288.0
11052,R242,3,0.0,1710.0
11053,R242,3,4.0,139.0
11054,R242,3,8.0,848.0
11055,R242,3,12.0,8951.0
11056,R242,3,16.0,3689.0
11057,R242,3,20.0,4059.0
11058,R242,4,0.0,1011.0
11059,R242,4,4.0,168.0
11060,R242,4,8.0,1399.0
11061,R242,4,12.0,7964.0
11062,R242,4,14.0,312.0
11063,R242,4,16.0,3809.0
11064,R242,4,20.0,3272.0
11065,R242,5,0.0,1169.0
11066,R242,5,4.0,190.0
11067,R242,5,8.0,622.0
11068,R242,5,12.0,2694.0
11069,R242,5,16.0,2303.0
11070,R242,5,20.0,2565.0
11071,R242,6,0.0,878.0
11072,R242,6,4.0,270.0
11073,R242,6,8.0,34.0
11074,R242,6,12.0,3986.0
11075,R242,6,16.0,3288.0
11076,R242,6,20.0,2342.0
11077,R243,0,0.0,4635.0
11078,R243,0,4.0,701.0
11079,R243,0,8.0,3791.0
11080,R243,0,12.0,17924.0
11081,R243,0,16.0,9557.0
11082,R243,0,20.0,7714.0
11083,R243,1,0.0,2419.0
11084,R243,1,4.0,426.0
11085,R243,1,8.0,4740.0
11086,R243,1,10.0,2720.0
11087,R243,1,12.0,12649.0
11088,R243,1,16.0,7992.0
11089,R243,1,20.0,6991.0
11090,R243,2,0.0,2709.0
11091,R243,2,4.0,451.0
11092,R243,2,7.0,1463.0
11093,R243,2,8.0,4666.0
11094,R243,2,12.0,14253.0
11095,R243,2,16.0,7999.0
11096,R243,2,20.0,6707.0
11097,R243,3,0.0,2609.0
11098,R243,3,4.0,510.0
11099,R243,3,8.0,1740.0
11100,R243,3,12.0,18657.0
11101,R243,3,16.0,7980.0
11102,R243,3,20.0,7159.0
11103,R243,4,0.0,2808.0
11104,R243,4,4.0,584.0
11105,R243,4,8.0,724.0
11106,R243,4,12.0,18483.0
11107,R243,4,14.0,541.0
11108,R243,4,15.0,529.0
11109,R243,4,16.0,6857.0
11110,R243,4,20.0,5475.0
11111,R243,5,0.0,6310.0
11112,R243,5,4.0,753.0
11113,R243,5,8.0,541.0
